1532574367.534225000	2.72453	402	0
1532574367.534491000	2.7248	1127	0
1532574367.534579000	2.72488	106	1
1532574367.538718000	2.72902	91	0
1532574367.540044000	2.73035	104	0
1532574367.540153000	2.73046	100	1
1532574367.704640000	2.89495	550	0
1532574367.704903000	2.89521	1164	0
1532574367.709007000	2.89931	363	0
1532574367.758932000	2.94924	544	0
1532574367.808392000	2.9987	1074	0
1532574368.009231000	3.19954	363	0
1532574368.009393000	3.1997	544	0
1532574368.303681000	3.49399	100	1
1532574368.303802000	3.49411	100	1
1532574368.303855000	3.49416	100	1
1532574368.328061000	3.51837	97	1
1532574368.407318000	3.59762	597	1
1532574368.449235000	3.63954	83	0
1532574368.464155000	3.65446	1412	0
1532574368.464448000	3.65475	1412	0
1532574368.464464000	3.65477	1412	0
1532574368.464587000	3.65489	813	0
1532574368.464599000	3.6549	91	0
1532574368.464666000	3.65497	315	0
1532574368.465774000	3.65608	103	1
1532574368.490059000	3.68036	106	1
1532574368.496578000	3.68688	258	1
1532574368.538906000	3.72921	83	0
1532574368.901001000	4.09131	580	0
1532574368.901054000	4.09136	91	0
1532574368.901127000	4.09143	337	0
1532574368.906088000	4.09639	106	1
1532574369.617282000	4.80759	1347	1
1532574369.659624000	4.84993	83	0
1532574369.727806000	4.91811	1341	1
1532574369.770342000	4.96065	83	0
1532574369.939348000	5.12965	1353	0
1532574369.944133000	5.13444	103	1
1532574370.704133000	5.89444	1389	1
1532574370.746611000	5.93692	83	0
1532574370.808639000	5.99894	1412	0
1532574370.808911000	5.99922	1412	0
1532574370.809225000	5.99953	1412	0
1532574370.809297000	5.9996	444	0
1532574370.809367000	5.99967	359	0
1532574370.813195000	6.0035	112	1
1532574370.860568000	6.05087	240	0
1532574370.861102000	6.05141	384	0
1532574370.865179000	6.05549	100	1
1532574370.877138000	6.06744	1412	1
1532574370.877213000	6.06752	1412	1
1532574370.877275000	6.06758	1412	1
1532574370.877317000	6.06762	156	1
1532574370.895572000	6.08588	83	0
1532574370.920182000	6.11049	83	0
1532574371.017769000	6.20808	443	0
1532574371.021409000	6.21171	79	0
1532574371.022160000	6.21247	106	1
1532574372.179724000	7.37003	1412	1
1532574372.179837000	7.37014	1291	1
1532574372.180550000	7.37086	1412	1
1532574372.180595000	7.3709	1412	1
1532574372.180651000	7.37096	1412	1
1532574372.180702000	7.37101	1412	1
1532574372.180753000	7.37106	1412	1
1532574372.180804000	7.37111	1412	1
1532574372.180849000	7.37116	1412	1
1532574372.180894000	7.3712	1412	1
1532574372.180933000	7.37124	1412	1
1532574372.180983000	7.37129	1412	1
1532574372.182830000	7.37314	1412	1
1532574372.182919000	7.37322	1412	1
1532574372.184866000	7.37517	489	1
1532574372.194808000	7.38511	101	1
1532574372.199183000	7.38949	83	0
1532574372.199235000	7.38954	83	0
1532574372.199669000	7.38997	83	0
1532574372.200114000	7.39042	83	0
1532574372.200518000	7.39082	83	0
1532574372.203324000	7.39363	363	1
1532574372.204041000	7.39435	83	0
1532574372.211297000	7.4016	94	0
1532574372.215818000	7.40612	100	1
1532574372.220134000	7.41044	83	0
1532574372.320821000	7.51113	398	0
1532574372.324132000	7.51444	79	0
1532574372.325873000	7.51618	103	1
1532574372.639891000	7.8302	740	0
1532574372.640209000	7.83051	1412	0
1532574372.640287000	7.83059	1412	0
1532574372.640522000	7.83083	1412	0
1532574372.640534000	7.83084	176	0
1532574372.640833000	7.83114	1412	0
1532574372.641154000	7.83146	1412	0
1532574372.641190000	7.8315	290	0
1532574372.643736000	7.83404	1412	0
1532574372.643839000	7.83414	1412	0
1532574372.644041000	7.83435	124	1
1532574372.644076000	7.83438	1412	0
1532574372.644087000	7.83439	184	0
1532574372.644096000	7.8344	1100	0
1532574372.645921000	7.83623	1412	0
1532574372.646223000	7.83653	1412	0
1532574372.647235000	7.83754	1412	0
1532574372.647256000	7.83756	186	0
1532574372.647586000	7.83789	1412	0
1532574372.647688000	7.83799	607	0
1532574372.648833000	7.83914	121	1
1532574372.670575000	7.86088	1412	0
1532574372.670853000	7.86116	1412	0
1532574372.671173000	7.86148	1412	0
1532574372.671186000	7.86149	190	0
1532574372.671397000	7.8617	944	0
1532574372.672153000	7.86246	1412	0
1532574372.672473000	7.86278	1412	0
1532574372.672685000	7.86299	1047	0
1532574372.673287000	7.86359	857	0
1532574372.673641000	7.86395	1412	0
1532574372.673783000	7.86409	124	1
1532574372.674007000	7.86431	1412	0
1532574372.674022000	7.86433	234	0
1532574372.677808000	7.86811	1412	0
1532574372.678099000	7.8684	1412	0
1532574372.679274000	7.86958	1412	0
1532574372.679563000	7.86987	1412	0
1532574372.679641000	7.86995	483	0
1532574372.679701000	7.87001	100	1
1532574372.679995000	7.8703	1412	0
1532574372.680316000	7.87062	1412	0
1532574372.680617000	7.87092	1412	0
1532574372.681624000	7.87193	1362	0
1532574372.682633000	7.87294	1412	0
1532574372.682941000	7.87325	1412	0
1532574372.683675000	7.87398	1412	0
1532574372.683999000	7.87431	1412	0
1532574372.684303000	7.87461	1412	0
1532574372.685404000	7.87571	1412	0
1532574372.685727000	7.87603	1412	0
1532574372.685850000	7.87616	749	0
1532574372.686603000	7.87691	1412	0
1532574372.686922000	7.87723	1412	0
1532574372.688432000	7.87874	1412	0
1532574372.688449000	7.87875	121	0
1532574372.692407000	7.88271	124	1
1532574372.692631000	7.88294	124	1
1532574374.296323000	9.48663	502	1
1532574374.316639000	9.50694	83	0
1532574374.354991000	9.5453	1412	0
1532574374.355282000	9.54559	1412	0
1532574374.355371000	9.54568	1412	0
1532574374.355492000	9.5458	1095	0
1532574374.355565000	9.54587	343	0
1532574374.359941000	9.55025	115	1
1532574375.950849000	11.1412	1412	1
1532574375.950919000	11.1412	1412	1
1532574375.950976000	11.1413	1412	1
1532574375.951019000	11.1413	693	1
1532574375.972030000	11.1623	83	0
1532574376.074612000	11.2649	442	0
1532574376.079062000	11.2694	100	1
1532574376.084494000	11.2748	79	0
1532574376.089063000	11.2794	97	1
1532574376.158991000	11.3493	466	1
1532574376.164808000	11.3551	308	1
1532574376.165795000	11.3561	310	1
1532574376.180140000	11.3704	83	0
1532574376.185663000	11.376	83	0
1532574376.257187000	11.4475	305	1
1532574376.277734000	11.468	83	0
1532574376.295665000	11.486	327	0
1532574376.295724000	11.486	102	0
1532574376.300033000	11.4903	210	0
1532574376.301124000	11.4914	103	1
1532574376.306043000	11.4963	97	1
1532574376.328895000	11.5192	308	0
1532574376.328952000	11.5193	117	0
1532574376.334078000	11.5244	100	1
1532574376.334816000	11.5251	91	0
1532574376.335319000	11.5256	264	0
1532574376.339054000	11.5294	100	1
1532574376.443552000	11.6339	634	0
1532574376.443757000	11.6341	955	0
1532574376.444238000	11.6345	91	0
1532574376.444690000	11.635	158	0
1532574376.448065000	11.6384	106	1
1532574376.490764000	11.6811	235	0
1532574376.490872000	11.6812	292	0
1532574376.496149000	11.6865	100	1
1532574376.496219000	11.6865	91	0
1532574376.496703000	11.687	244	0
1532574376.501178000	11.6915	100	1
1532574378.530846000	13.7212	385	1
1532574378.531777000	13.7221	533	1
1532574378.551851000	13.7422	83	0
1532574378.706062000	13.8964	465	1
1532574378.727342000	13.9176	83	0
1532574378.810052000	14.0004	387	1
1532574378.831474000	14.0218	83	0
1532574378.845402000	14.0357	1412	1
1532574378.845483000	14.0358	1412	1
1532574378.845545000	14.0359	1412	1
1532574378.845593000	14.0359	1412	1
1532574378.845641000	14.0359	1412	1
1532574378.845702000	14.036	1412	1
1532574378.845736000	14.036	1412	1
1532574378.845782000	14.0361	1412	1
1532574378.845849000	14.0362	1412	1
1532574378.845882000	14.0362	1412	1
1532574378.845927000	14.0362	1412	1
1532574378.845967000	14.0363	1412	1
1532574378.846161000	14.0365	1412	1
1532574378.846209000	14.0365	1412	1
1532574378.846248000	14.0366	1412	1
1532574378.848193000	14.0385	1412	1
1532574378.848249000	14.0386	1412	1
1532574378.848307000	14.0386	1412	1
1532574378.848353000	14.0387	1412	1
1532574378.850201000	14.0405	1412	1
1532574378.850277000	14.0406	1412	1
1532574378.850341000	14.0406	1412	1
1532574378.850375000	14.0407	1412	1
1532574378.850422000	14.0407	1412	1
1532574378.852172000	14.0425	1412	1
1532574378.852236000	14.0425	1412	1
1532574378.852295000	14.0426	1412	1
1532574378.852329000	14.0426	1412	1
1532574378.854423000	14.0447	1412	1
1532574378.854476000	14.0448	1412	1
1532574378.854517000	14.0448	1412	1
1532574378.854568000	14.0449	1412	1
1532574378.854619000	14.0449	1412	1
1532574378.856161000	14.0465	1412	1
1532574378.856210000	14.0465	1412	1
1532574378.864891000	14.0552	293	0
1532574378.865174000	14.0555	102	0
1532574378.865783000	14.0561	1412	1
1532574378.865881000	14.0562	1412	1
1532574378.865948000	14.0563	124	1
1532574378.866446000	14.0568	83	0
1532574378.868862000	14.0592	97	0
1532574378.869199000	14.0595	169	0
1532574378.870505000	14.0608	106	1
1532574378.874751000	14.0651	83	0
1532574378.880676000	14.071	83	0
1532574378.887321000	14.0776	83	0
1532574378.953730000	14.144	235	0
1532574378.954159000	14.1445	140	0
1532574378.959244000	14.1495	91	0
1532574378.959745000	14.1501	102	0
1532574378.961506000	14.1518	109	1
1532574378.966526000	14.1568	100	1
1532574379.020395000	14.2107	244	0
1532574379.020621000	14.2109	957	0
1532574379.024122000	14.2144	129	0
1532574379.025219000	14.2155	103	1
1532574379.124671000	14.315	231	0
1532574379.124780000	14.3151	150	0
1532574379.129212000	14.3195	100	1
1532574379.130228000	14.3205	91	0
1532574379.130707000	14.321	313	0
1532574379.135220000	14.3255	100	1
1532574379.222907000	14.4132	378	0
1532574379.228257000	14.4186	97	1
1532574379.231832000	14.4221	79	0
1532574379.236265000	14.4266	97	1
1532574379.440234000	14.6305	1141	1
1532574379.462572000	14.6529	83	0
1532574379.639972000	14.8303	1011	0
1532574379.648077000	14.8384	100	1
1532574379.668352000	14.8587	471	1
1532574379.689360000	14.8797	83	0
1532574379.969920000	15.1602	286	0
1532574379.970204000	15.1605	444	0
1532574379.973729000	15.164	103	1
1532574383.255530000	18.4458	1124	1
1532574383.276692000	18.467	83	0
1532574383.773377000	18.9637	345	0
1532574383.773427000	18.9637	147	0
1532574383.778172000	18.9685	103	1
1532574383.779303000	18.9696	91	0
1532574383.780200000	18.9705	142	0
1532574383.784160000	18.9745	100	1
1532574384.030136000	19.2204	1302	1
1532574384.051242000	19.2415	83	0
1532574384.199074000	19.3894	305	0
1532574384.199124000	19.3894	147	0
1532574384.203462000	19.3938	91	0
1532574384.204260000	19.3946	106	1
1532574384.242425000	19.4327	135	0
1532574384.247198000	19.4375	97	1
1532574384.921377000	20.1117	614	1
1532574384.944818000	20.1351	83	0
1532574385.062454000	20.2528	255	0
1532574385.062669000	20.253	147	0
1532574385.067305000	20.2576	103	1
1532574385.091963000	20.2823	91	0
1532574385.092471000	20.2828	330	0
1532574385.096234000	20.2865	100	1
1532574385.316640000	20.5069	594	1
1532574385.339565000	20.5299	83	0
1532574385.624928000	20.8152	255	0
1532574385.624972000	20.8153	147	0
1532574385.629244000	20.8196	91	0
1532574385.630321000	20.8206	108	1
1532574385.653193000	20.8435	288	0
1532574385.658286000	20.8486	99	1
1532574386.028472000	21.2188	545	1
1532574386.049052000	21.2394	83	0
1532574386.204162000	21.3945	266	0
1532574386.204945000	21.3953	147	0
1532574386.209294000	21.3996	91	0
1532574386.209404000	21.3997	105	1
1532574386.214349000	21.4047	99	1
1532574386.232088000	21.4224	113	0
1532574386.236318000	21.4266	99	1
1532574386.832044000	22.0223	598	1
1532574386.853630000	22.0439	83	0
1532574386.984313000	22.1746	256	0
1532574386.984373000	22.1747	147	0
1532574386.988697000	22.179	91	0
1532574386.988724000	22.179	288	0
1532574386.989348000	22.1797	111	1
1532574387.555799000	22.7461	592	1
1532574387.576777000	22.7671	83	0
1532574387.714678000	22.905	258	0
1532574387.714721000	22.905	147	0
1532574387.718748000	22.9091	91	0
1532574387.719177000	22.9095	94	0
1532574387.719413000	22.9097	111	1
1532574388.537408000	23.7277	587	1
1532574388.557738000	23.748	83	0
1532574388.705429000	23.8957	259	0
1532574388.705476000	23.8958	147	0
1532574388.710510000	23.9008	105	1
1532574388.713147000	23.9035	91	0
1532574388.717494000	23.9078	99	1
1532574388.734700000	23.925	131	0
1532574388.739460000	23.9298	99	1
1532574389.200729000	24.391	596	1
1532574389.221286000	24.4116	83	0
1532574389.520958000	24.7113	256	0
1532574389.521009000	24.7113	147	0
1532574389.525571000	24.7159	105	1
1532574389.525685000	24.716	91	0
1532574389.526184000	24.7165	131	0
1532574389.530516000	24.7208	102	1
1532574391.203885000	26.3942	612	1
1532574391.226018000	26.4163	83	0
1532574391.528015000	26.7183	258	0
1532574391.528065000	26.7184	147	0
1532574391.532457000	26.7228	91	0
1532574391.532537000	26.7228	178	0
1532574391.532969000	26.7233	111	1
1532574391.635175000	26.8255	595	1
1532574391.655817000	26.8461	83	0
1532574391.770573000	26.9609	234	0
1532574391.770619000	26.9609	147	0
1532574391.775756000	26.9661	91	0
1532574391.775794000	26.9661	161	0
1532574391.775885000	26.9662	105	1
1532574391.780806000	26.9711	102	1
1532574392.324442000	27.5147	1057	1
1532574392.345822000	27.5361	83	0
1532574392.667998000	27.8583	303	0
1532574392.668059000	27.8584	147	0
1532574392.672937000	27.8632	105	1
1532574392.673976000	27.8643	91	0
1532574392.674536000	27.8648	223	0
1532574392.678874000	27.8692	102	1
1532574392.989507000	28.1798	1295	1
1532574393.011298000	28.2016	83	0
1532574393.317379000	28.5077	238	0
1532574393.317427000	28.5077	147	0
1532574393.321959000	28.5123	105	1
1532574393.322527000	28.5128	91	0
1532574393.322554000	28.5129	104	0
1532574393.326907000	28.5172	102	1
1532574394.079172000	29.2695	624	1
1532574394.099728000	29.29	83	0
1532574394.400899000	29.5912	302	0
1532574394.400953000	29.5913	147	0
1532574394.405969000	29.5963	105	1
1532574394.406738000	29.597	91	0
1532574394.406827000	29.5971	136	0
1532574394.411060000	29.6014	102	1
1532574394.791227000	29.9815	592	1
1532574394.813587000	30.0039	83	0
1532574394.930311000	30.1206	348	0
1532574394.931067000	30.1214	147	0
1532574394.935029000	30.1253	105	1
1532574394.935925000	30.1262	91	0
1532574394.935951000	30.1263	247	0
1532574394.941003000	30.1313	102	1
1532574395.082017000	30.2723	1412	1
1532574395.082091000	30.2724	1412	1
1532574395.082153000	30.2725	1412	1
1532574395.082199000	30.2725	1412	1
1532574395.082243000	30.2725	467	1
1532574395.104564000	30.2949	83	0
1532574395.212308000	30.4026	461	0
1532574395.217025000	30.4073	102	1
1532574395.220540000	30.4108	79	0
1532574395.225016000	30.4153	99	1
1532574395.515593000	30.7059	638	1
1532574395.537528000	30.7278	83	0
1532574395.844792000	31.0351	257	0
1532574395.845096000	31.0354	147	0
1532574395.847284000	31.0376	91	0
1532574395.847720000	31.038	151	0
1532574395.850080000	31.0404	111	1
1532574396.137774000	31.3281	592	1
1532574396.158417000	31.3487	83	0
1532574396.582718000	31.773	291	0
1532574396.582777000	31.7731	147	0
1532574396.588107000	31.7784	105	1
1532574396.588598000	31.7789	91	0
1532574396.588625000	31.7789	169	0
1532574396.593109000	31.7834	102	1
1532574397.050105000	32.2404	616	1
1532574397.070622000	32.2609	83	0
1532574397.222277000	32.4126	234	0
1532574397.222329000	32.4126	147	0
1532574397.227040000	32.4173	91	0
1532574397.227141000	32.4174	105	1
1532574397.227648000	32.418	228	0
1532574397.232097000	32.4224	102	1
1532574397.312675000	32.503	589	1
1532574397.333368000	32.5237	83	0
1532574397.452025000	32.6423	258	0
1532574397.452053000	32.6424	147	0
1532574397.457210000	32.6475	105	1
1532574397.458928000	32.6492	91	0
1532574397.459394000	32.6497	219	0
1532574397.464150000	32.6545	102	1
1532574398.124534000	33.3148	620	1
1532574398.145500000	33.3358	83	0
1532574398.265829000	33.4561	232	0
1532574398.266219000	33.4565	147	0
1532574398.270240000	33.4605	105	1
1532574398.277206000	33.4675	91	0
1532574398.277295000	33.4676	191	0
1532574398.282189000	33.4725	102	1
1532574398.690227000	33.8805	1412	1
1532574398.690329000	33.8806	1412	1
1532574398.690377000	33.8807	1412	1
1532574398.690416000	33.8807	1412	1
1532574398.690457000	33.8808	407	1
1532574398.712373000	33.9027	83	0
1532574398.997245000	34.1876	399	0
1532574399.002683000	34.193	102	1
1532574399.005278000	34.1956	79	0
1532574399.018293000	34.2086	99	1
1532574399.962699000	35.153	1054	1
1532574399.983464000	35.1738	83	0
1532574400.098776000	35.2891	259	0
1532574400.098840000	35.2891	147	0
1532574400.103940000	35.2942	105	1
1532574400.104334000	35.2946	91	0
1532574400.104818000	35.2951	190	0
1532574400.108891000	35.2992	102	1
1532574400.240932000	35.4312	1295	1
1532574400.261475000	35.4518	83	0
1532574400.385813000	35.5761	278	0
1532574400.385873000	35.5762	147	0
1532574400.390301000	35.5806	91	0
1532574400.390392000	35.5807	129	0
1532574400.390878000	35.5812	111	1
1532574400.915017000	36.1053	619	1
1532574400.935323000	36.1256	83	0
1532574401.052721000	36.243	262	0
1532574401.052772000	36.2431	147	0
1532574401.057932000	36.2482	105	1
1532574401.058106000	36.2484	91	0
1532574401.058186000	36.2485	159	0
1532574401.062932000	36.2532	102	1
1532574401.303773000	36.4941	599	1
1532574401.324495000	36.5148	84	0
1532574401.679536000	36.8698	306	0
1532574401.679564000	36.8699	147	0
1532574401.683929000	36.8742	105	1
1532574401.684152000	36.8745	91	0
1532574401.684616000	36.8749	185	0
1532574401.688945000	36.8793	102	1
1532574402.375239000	37.5655	609	1
1532574402.395851000	37.5862	84	0
1532574402.517014000	37.7073	347	0
1532574402.517449000	37.7078	147	0
1532574402.522023000	37.7123	105	1
1532574402.523486000	37.7138	91	0
1532574402.523510000	37.7138	226	0
1532574402.528021000	37.7183	102	1
1532574403.442453000	38.6328	591	1
1532574403.463680000	38.654	84	0
1532574403.585634000	38.7759	327	0
1532574403.585696000	38.776	147	0
1532574403.590082000	38.7804	105	1
1532574403.591982000	38.7823	91	0
1532574403.592739000	38.783	249	0
1532574403.597086000	38.7874	102	1
1532574403.769204000	38.9595	590	1
1532574403.789771000	38.9801	84	0
1532574403.914369000	39.1047	234	0
1532574403.914398000	39.1047	147	0
1532574403.919103000	39.1094	105	1
1532574403.924360000	39.1147	91	0
1532574403.924717000	39.115	268	0
1532574403.929106000	39.1194	102	1
1532574404.543100000	39.7334	656	1
1532574404.564360000	39.7547	84	0
1532574404.686354000	39.8767	259	0
1532574404.686382000	39.8767	147	0
1532574404.690565000	39.8809	91	0
1532574404.690645000	39.881	304	0
1532574404.691109000	39.8814	111	1
1532574405.169850000	40.3602	589	1
1532574405.191729000	40.382	84	0
1532574405.502519000	40.6928	287	0
1532574405.502568000	40.6929	147	0
1532574405.507212000	40.6975	105	1
1532574405.508069000	40.6984	91	0
1532574405.508144000	40.6984	322	0
1532574405.513189000	40.7035	102	1
1532574406.027327000	41.2176	639	1
1532574406.047621000	41.2379	84	0
1532574406.164931000	41.3552	235	0
1532574406.165264000	41.3556	147	0
1532574406.170270000	41.3606	105	1
1532574406.170781000	41.3611	91	0
1532574406.171427000	41.3617	253	0
1532574406.175257000	41.3656	102	1
1532574406.912442000	42.1027	587	1
1532574406.933493000	42.1238	84	0
1532574407.045954000	42.2363	259	0
1532574407.045984000	42.2363	147	0
1532574407.051158000	42.2415	91	0
1532574407.051187000	42.2415	194	0
1532574407.051294000	42.2416	105	1
1532574407.056271000	42.2466	102	1
1532574407.721530000	42.9118	1056	1
1532574407.744471000	42.9348	84	0
1532574407.874372000	43.0647	258	0
1532574407.875458000	43.0658	147	0
1532574407.877189000	43.0675	91	0
1532574407.877609000	43.0679	124	0
1532574407.879319000	43.0696	111	1
1532574408.278662000	43.469	1307	1
1532574408.300142000	43.4904	84	0
1532574408.596618000	43.7869	259	0
1532574408.596854000	43.7872	147	0
1532574408.601358000	43.7917	105	1
1532574408.601654000	43.792	91	0
1532574408.602321000	43.7926	139	0
1532574408.606336000	43.7966	102	1
1532574409.101500000	44.2918	630	1
1532574409.125798000	44.3161	84	0
1532574409.459827000	44.6501	258	0
1532574409.460039000	44.6503	147	0
1532574409.464474000	44.6548	105	1
1532574409.465930000	44.6562	91	0
1532574409.466374000	44.6567	222	0
1532574409.470414000	44.6607	102	1
1532574409.524212000	44.7145	1412	1
1532574409.524289000	44.7146	1412	1
1532574409.524362000	44.7147	1412	1
1532574409.524406000	44.7147	951	1
1532574409.542787000	44.7331	97	0
1532574409.547493000	44.7378	99	1
1532574409.684017000	44.8743	435	0
1532574409.688471000	44.8788	99	1
1532574409.693039000	44.8833	79	0
1532574409.697409000	44.8877	99	1
1532574409.762801000	44.9531	578	1
1532574409.783921000	44.9742	84	0
1532574409.899718000	45.09	238	0
1532574409.899984000	45.0903	147	0
1532574409.903830000	45.0941	91	0
1532574409.904301000	45.0946	182	0
1532574409.904469000	45.0948	111	1
1532574410.380484000	45.5708	649	1
1532574410.401860000	45.5922	84	0
1532574410.736569000	45.9269	305	0
1532574410.736804000	45.9271	147	0
1532574410.741549000	45.9319	105	1
1532574410.741981000	45.9323	91	0
1532574410.742222000	45.9325	326	0
1532574410.746486000	45.9368	102	1
1532574411.169463000	46.3598	589	1
1532574411.190496000	46.3808	84	0
1532574411.309478000	46.4998	325	0
1532574411.309670000	46.5	147	0
1532574411.313346000	46.5037	91	0
1532574411.313796000	46.5041	314	0
1532574411.314481000	46.5048	111	1
1532574411.504473000	46.6948	591	1
1532574411.526722000	46.717	84	0
1532574411.642495000	46.8328	328	0
1532574411.643369000	46.8337	147	0
1532574411.646878000	46.8372	91	0
1532574411.647353000	46.8377	130	0
1532574411.647616000	46.8379	111	1
1532574411.835419000	47.0257	610	1
1532574411.856321000	47.0466	84	0
1532574412.160150000	47.3505	232	0
1532574412.160404000	47.3507	147	0
1532574412.163952000	47.3543	91	0
1532574412.164543000	47.3548	108	1
1532574412.164580000	47.3549	142	0
1532574412.169553000	47.3599	99	1
1532574412.564740000	47.755	602	1
1532574412.585543000	47.7758	84	0
1532574412.703570000	47.8939	256	0
1532574412.703786000	47.8941	147	0
1532574412.708101000	47.8984	91	0
1532574412.708653000	47.899	108	1
1532574412.708984000	47.8993	114	0
1532574412.713597000	47.9039	99	1
1532574413.401816000	48.5921	588	1
1532574413.422897000	48.6132	84	0
1532574413.542667000	48.733	290	0
1532574413.542902000	48.7332	147	0
1532574413.547701000	48.738	105	1
1532574413.547959000	48.7383	91	0
1532574413.548198000	48.7385	177	0
1532574413.552647000	48.743	102	1
1532574413.893395000	49.0837	1054	1
1532574413.914451000	49.1048	84	0
1532574414.240729000	49.431	232	0
1532574414.240993000	49.4313	147	0
1532574414.245749000	49.4361	105	1
1532574414.246520000	49.4368	91	0
1532574414.246941000	49.4372	196	0
1532574414.251685000	49.442	102	1
1532574414.841767000	50.0321	1324	1
1532574414.863781000	50.0541	84	0
1532574415.175469000	50.3658	258	0
1532574415.175710000	50.366	147	0
1532574415.180819000	50.3711	105	1
1532574415.181445000	50.3718	91	0
1532574415.181692000	50.372	278	0
1532574415.185728000	50.376	102	1
1532574415.783506000	50.9738	610	1
1532574415.804717000	50.995	84	0
1532574415.932777000	51.1231	257	0
1532574415.932982000	51.1233	147	0
1532574415.937344000	51.1277	91	0
1532574415.937566000	51.1279	173	0
1532574415.937766000	51.1281	111	1
1532574416.017679000	51.208	583	1
1532574416.038390000	51.2287	84	0
1532574416.162239000	51.3525	234	0
1532574416.162504000	51.3528	147	0
1532574416.165926000	51.3562	91	0
1532574416.166353000	51.3567	182	0
1532574416.166878000	51.3572	111	1
1532574416.809009000	51.9993	605	1
1532574416.830572000	52.0209	84	0
1532574416.998890000	52.1892	257	0
1532574416.999217000	52.1895	147	0
1532574417.003912000	52.1942	105	1
1532574417.004156000	52.1945	91	0
1532574417.004816000	52.1951	155	0
1532574417.008845000	52.1992	102	1
1532574417.784880000	52.9752	588	1
1532574417.805649000	52.996	84	0
